Date,text,DataSource,Polarity,SentimentScore,Sentiment,match
08-11-2017 18:45,"b'Whether #Thanksgiving is all about cooking or football for you, check out the new #TiVo collections for every entre\xe2\x80\xa6 https://t.co/A0Yjzo4DzE'",SocailMedia,0.136363636,3,Neutral,FALSE
08-11-2017 18:35,b'The #smartTV market is expected to be worth $292.55 billion in eight years. https://t.co/zkGPmBpUQf https://t.co/bi78DOyeg9',SocialMedia,0.1,3,Neutral,FALSE
08-11-2017 17:42,b'@c_kupec Hi @c_kupec. We apologize for the late response and for the inconvenience. Do you have a case number that\xe2\x80\xa6 https://t.co/eoFNQL2Ia5',SocailMedia,-0.3,2,Negative,FALSE
08-11-2017 14:10,"b""\xe2\x9c\x88\xef\xb8\x8f off soon? Whatever your favorite airline, check out what will be airing while you're up in the clouds. https://t.co/lmNN0vyonC""",SocailMedia,0.5,5,Very Positive,FALSE
08-11-2017 00:10,"b""Who's in love with #TheGoodDoctor!? We can't get enough! https://t.co/E6ao1UdbH1""",SocailMedia,0.3125,4,Positive,FALSE
07-11-2017 20:45,"b""The world's top entertainment brands turn to TiVo. Watch and find out why. https://t.co/r4wZZLfR5u""",SocialMedia,0.5,5,Very Positive,FALSE
07-11-2017 18:10,b'Ready to binge on #StrangerThings? Just #TalkToTheVOX and let the drama unfold!',SocailMedia,0.25,4,Positive,FALSE
07-11-2017 17:26,"b""@binkytom Hello Thomas! We're sorry to hear that you're having issues with your recordings. Can you tell us more about this concern?""",SocialMedia,0,3,Neutral,FALSE
07-11-2017 15:30,"b'Catch Walt Horstman, @SocialJGo, and Lisa Lutz at the @Beet_TV Retreat November 15-17 in Miami.\xe2\x80\xa6 https://t.co/0FVx5E5mHV'",SocialMedia,0,3,Neutral,FALSE
06-11-2017 23:10,"b'#Mindhunter fans, we know your true crime obsession is real. No prison trips are needed to try out these shows \xe2\x86\x92\xe2\x80\xa6 https://t.co/wabPw2IIGs'",SocailMedia,0.275,4,Positive,FALSE
06-11-2017 21:19,"b'RT @warriors: The Playlist, presented by @TiVo is back with all the latest highlights as liked by you, #DubNation! \n\nVolume 1 \xc2\xbb https://t.c\xe2\x80\xa6'",SocailMedia,0.416666667,4,Positive,FALSE
06-11-2017 21:19,"b""Get into the game with our @warriors playlist! It's a real slam dunk! \xf0\x9f\x8f\x80 https://t.co/7pNO5hk8Oj""",SocailMedia,-0.125,2,Negative,FALSE
06-11-2017 21:15,b'Will 2018 be the tipping point for #OTT? What does that mean for the future of #TV? https://t.co/MctkaTUHY1',SocialMedia,-0.15625,2,Negative,FALSE
06-11-2017 18:55,"b'@rsaeks You can reach them at 877-367-8486 (Weekdays 7am-6pm PT, Weekend 8am-5pm PT). Thank you for your patience.'",SocialMedia,0,3,Neutral,FALSE
06-11-2017 18:53,b'@rsaeks We recommend that you contact our Customer support to further investigate the matter and to provide you options to resolve this.',SocialMedia,0,3,Neutral,FALSE
06-11-2017 18:50,"b""@rsaeks It seems that you've already tried the troubleshooting steps that usually fix the issue, but still the issue continues.""",SocialMedia,-0.25,2,Negative,FALSE
06-11-2017 17:50,"b'@hanlich Afterwards, sign out of the app and back into it and power cycle the TiVo box.'",SocialMedia,0,3,Neutral,FALSE
06-11-2017 17:50,"b'@hanlich Then, return to Apps &gt; Add &amp; Manage Apps. Re-check the app. Force another connection to the TiVo service.'",SocialMedia,0,3,Neutral,FALSE
06-11-2017 17:48,"b'@hanlich Sorry for the trouble. But, you might want to go to Apps &gt; Add &amp; Manage Apps. Uncheck Amazon app. Force a\xe2\x80\xa6 https://t.co/QQgud9ZqUf'",SocialMedia,-0.35,2,Negative,FALSE
06-11-2017 17:37,b'@rsaeks I see. Have you also tried to tune the TV to the correct input settings using the TV remote control?',SocialMedia,-0.1,2,Negative,FALSE
06-11-2017 17:30,"b'Even with a couple of #TV turkeys, #November means feasting on new shows! https://t.co/juL2Uvid2B'",SocailMedia,0.170454545,3,Neutral,FALSE
06-11-2017 17:12,"b'@rsaeks @rsaeks  Sorry for the trouble. To isolate the issue, have you also tried to connect the HDMI cable to the other ports of your TV?'",SocialMedia,-0.275,2,Negative,FALSE
06-11-2017 15:20,"b""TiVo's @cndawesontv will be at #AFRICACOM tomorrow @KNectAfrica. See you there! https://t.co/QAQWcJUUna https://t.co/EtYvKcgk9s""",SocialMedia,0,3,Neutral,FALSE
06-11-2017 01:11,b'@rsaeks Hi @rsaeks. We apologize for the late response and for the inconvenience. To further check this support tic\xe2\x80\xa6 https://t.co/P6IJBSAE9J',SocialMedia,-0.15,2,Negative,FALSE
05-11-2017 22:27,"b'@Dydek However, you can always provide us your feedback and suggestions at this link: https://t.co/rVDgpDwH52 \n(2/2)'",SocialMedia,0,3,Neutral,FALSE
05-11-2017 22:23,"b'@Dydek Hello Darek! Unfortunately, TiVo MIni does not support wireless connection for now. There were no updates on\xe2\x80\xa6 https://t.co/X27DstQjRZ'",SocialMedia,-0.5,2,Negative,FALSE
05-11-2017 19:12,"b""@rlevans Hi @rlevans. We're sorry for the trouble. However, these links should work for you: https://t.co/i7gIKMjKYW\nhttps://t.co/uXVj7IdAV8""",SocialMedia,-0.35,2,Negative,FALSE
05-11-2017 18:22,"b""@melduforx Hello Joseph! We apologize for the inconvenience. We'd like to know more about this concern. Are you receiving any error code?""",SocialMedia,0.5,5,Very Positive,FALSE
04-11-2017 19:42,b'The experts dish on #TalkToTheVOX!  https://t.co/f8nRkdZNF8',SocailMedia,0,3,Neutral,FALSE
04-11-2017 19:21,b'@sndman2004 You might also want to visit this link: https://t.co/GZQnxHA8jU',SocialMedia,0,3,Neutral,FALSE
04-11-2017 19:18,"b'@sndman2004 Hi @sndman2004. Yes, we still have available remotes. To get one, you might want to contact our Custome\xe2\x80\xa6 https://t.co/JmHWvT2G1g'",SocailMedia,0.4,4,Positive,FALSE
04-11-2017 18:42,b'@synfinatic You will still receive emails such as notification of a past-due account or of a service contract that is about to end.',SocialMedia,0,3,Neutral,FALSE
04-11-2017 18:42,b'@synfinatic Please be aware that if you opt out of TiVo emails you will still receive emails from TiVo for essential communications.',SocialMedia,0.125,3,Neutral,FALSE
04-11-2017 18:40,"b'@synfinatic Can you tell us what emails did you receive from TiVo? Did they talk about TiVo surveys, special offers or product updates?'",SocialMedia,0.228571429,3,Neutral,FALSE
04-11-2017 18:16,"b""We're at live at our #TalkToTheVOX launch party!  https://t.co/Fs43oqkquT""",SocailMedia,0.170454545,3,Neutral,FALSE
04-11-2017 17:38,"b""#TiVo fans were ready for you to #TalkToTheVOX! Who's excited? https://t.co/gysFu2bW4A""",SocailMedia,0.3125,4,Positive,FALSE
04-11-2017 17:09,b'@synfinatic Hi @synfinatic. We apologize for the inconvenience. You might want to visit https://t.co/Ee7avfg6mb to opt out of TiVo emails .',SocailMedia,0,3,Neutral,FALSE
04-11-2017 16:33,b'@skywalkm Hi @skywalkm. Good to know that you have upgraded to the new user interface. You can use the Zoom button as the Back button.',SocialMedia,0.278787879,4,Positive,FALSE
04-11-2017 16:13,"b""@NotFancy I see. It's good to know that its working again. Please do let us know if this happens again so we can fu\xe2\x80\xa6 https://t.co/G4WOBRiXwZ""",SocialMedia,0.7,5,Very Positive,FALSE
04-11-2017 15:55,"b'@NotFancy Hi @NotFancy. Sorry to hear this. To isolate the issue, are you getting an error code or error message?'",SocialMedia,-0.5,2,Negative,FALSE
04-11-2017 15:54,"b""@sreekantham Hello Kiran! We're sorry for the late response. We apologize for the inconvenience. Can you tell us more regarding this issue?""",SocialMedia,-0.1,2,Negative,FALSE
04-11-2017 15:43,"b""@hanlich Hello Hannie! We're sorry to hear that you're having troubles with your TiVo Service Connection. Are you r\xe2\x80\xa6 https://t.co/4SWQMAIbXc""",SocialMedia,-0.5,2,Negative,FALSE
04-11-2017 00:47,b'@frjohn101 Hello John! You have a pretty cool idea! Please share your ideas here: https://t.co/AhRftsmLjW so that o\xe2\x80\xa6 https://t.co/KnzRujNYlH',SocialMedia,0.34375,4,Positive,FALSE
03-11-2017 22:15,"b""Obsessed with time travel? We've got six shows you have to get moving on now. https://t.co/O6dglWb1yq""",SocailMedia,-0.5,2,Negative,FALSE
03-11-2017 20:45,b'New data suggests that 89% of #OTT viewing is done on #TV sets. Do you think this is accurate? https://t.co/EOTcSpGeHG',SocialMedia,0.268181818,4,Positive,FALSE
03-11-2017 16:30,b'Check out this report card for all the best and worst #Fall #TV shows! Do you agree with the scores? https://t.co/06kQLbC7bX',SocailMedia,0,3,Neutral,FALSE
03-11-2017 15:05,"b""RT @SocialJGo: Vital 2 connect w #adtech players to talk #CrossScreen &amp; #OTT. Kudos 2 @tivoforbusiness's @johnwhitmore @PulsePointBuzz pane\xe2\x80\xa6""",SocialMedia,0.1,3,Neutral,FALSE
03-11-2017 14:20,b'See how TiVo tech powers #voicesearch and delivers the content viewers want to watch \xe2\x86\x92 https://t.co/DcOLxHmKZv https://t.co/pMjGHpRxCl',SocialMedia,0,3,Neutral,FALSE
03-11-2017 00:15,b'Say it. Watch it. Could it be any easier? #TalkToTheVOX https://t.co/Bw7Hav7jZV',SocailMedia,0,3,Neutral,FALSE
02-11-2017 22:45,"b""Is #metadata in #audio the cure for today's audio discovery woes? https://t.co/OE1tzdywVy""",SocialMedia,0,3,Neutral,FALSE
02-11-2017 17:12,b'RT @CONNECTIONS_EU: Where does #IoT go from here? @tivoforbusiness @fibaro_global @BoschSI @HomeGrid_Forum @accedotv outline the potential\xe2\x80\xa6',SocialMedia,0,3,Neutral,FALSE
02-11-2017 16:15,b'Which #TV shows cost the most \xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0\xf0\x9f\x92\xb0? https://t.co/3eykDaPgbB',SocailMedia,0.5,5,Very Positive,FALSE
02-11-2017 01:10,b'Already done binging #StrangerThings? You need to start watching these 12 #TV shows &amp; movies now. And we mean now!\xe2\x80\xa6 https://t.co/IMNbuornM0',SocailMedia,-0.3125,2,Negative,FALSE
01-11-2017 21:42,b'@Bluesplinter Great choice!',SocailMedia,1,5,Very Positive,FALSE
01-11-2017 21:42,b'@kevinrogick So glad you like it!',SocailMedia,0.625,5,Very Positive,FALSE
01-11-2017 20:30,"b""Heading to @_VMAMedia's #Videonomics Summit November 6? Be sure to see Walt Horstman. https://t.co/6gZvMrSPse https://t.co/MSyEjXJOrP""",SocialMedia,0.5,5,Very Positive,FALSE
01-11-2017 19:37,"b'@MLeigh4ISU this concern. You can reach our Customer Support at 877-367-8486, Monday to Friday at 7am to 6pm PT and\xe2\x80\xa6 https://t.co/NyVCpym0jb'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 19:33,"b'@MLeigh4ISU exchange, if necessary.\n-No, the noises are gone. Please do let us know if the noise reoccurs so we can\xe2\x80\xa6 https://t.co/XPoRO9hDAt'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 19:31,"b'@MLeigh4ISU Did the noises continue after the powercycle?\n-Yes, noises continue after the powercycle. Please do giv\xe2\x80\xa6 https://t.co/uYy4li10Az'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 19:28,"b'@MLeigh4ISU -No, the noises continue when the power is off. The noise is being caused by a source other than the DV\xe2\x80\xa6 https://t.co/bIV0xWMZtx'",SocialMedia,-0.125,2,Negative,FALSE
01-11-2017 19:27,"b'@MLeigh4ISU cord from the back of the DVR. Verify that the noises stop when the DVR is powered off.\n-Yes, the noise\xe2\x80\xa6 https://t.co/qj5xxk5HFQ'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 19:26,"b""@MLeigh4ISU Hello MWL! We're sorry to hear that you're having issues with your TiVo. Please do perform the followin\xe2\x80\xa6 https://t.co/mtj1FgrQFH""",SocialMedia,-0.5,2,Negative,FALSE
01-11-2017 17:45,"b""What's the the most popular #TV show from the year YOU were born? https://t.co/0wLseASIvn""",SocailMedia,0.55,5,Very Positive,FALSE
01-11-2017 16:48,"b'@clubside &gt; TiVo Service Connection. After, power cycle the device by going to Settings &amp; Messages &gt; Help &gt; Restart Box. (3/3)'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 16:47,b'@clubside to the TiVo Service twice in a row. You can do this by going to TiVo Central &gt; Settings &amp; Messages &gt; Network Settings (2/3)',SocialMedia,0,3,Neutral,FALSE
01-11-2017 16:46,b'@clubside Hello Chris! We apologize for any in convenience this has caused. Please do try to perform manual connections (1/3\n)',SocialMedia,0,3,Neutral,FALSE
01-11-2017 16:32,"b""@adhustler Hello Ad! We're sorry to hear that you're having issues with your internet connection. Are you receiving\xe2\x80\xa6 https://t.co/9shD4yTI1u""",SocialMedia,-0.5,2,Negative,FALSE
01-11-2017 16:32,"b'@estherkut Then, give at least an hour for the TiVo box to repopulate the guide data.'",SocialMedia,-0.3,2,Negative,FALSE
01-11-2017 16:32,"b'@estherkut To do it, go to Settings &amp; Messages &gt; Help &gt; Reset to Defaults &gt; Repeat Guided Setup and follow the on-screen instructions.'",SocialMedia,0,3,Neutral,FALSE
01-11-2017 16:30,"b'@estherkut These basic troubleshooting steps usually correct the guide. If not, you can go ahead and do the Repeat\xe2\x80\xa6 https://t.co/iBDGWY3Ibu'",SocialMedia,-0.125,2,Negative,FALSE
01-11-2017 16:28,"b""@estherkut Hi @estherkut. We're really sorry to hear this. Have you tried to power cycle and force connect the TiVo box to the TiVo service?""",SocialMedia,-0.5,2,Negative,FALSE
01-11-2017 00:53,"b""@xaqaria Hi @xaqaria. We're really to hear that you're having trouble with the TiVo app. Is it for Android or iOS?""",SocailMedia,0,3,Neutral,FALSE
31-10-2017 23:10,"b'In honor of one of our favorite holidays, check out the best #Halloween #movies for all the Halloweenies out there. https://t.co/e2g00JZ2et'",SocailMedia,0.75,5,Very Positive,FALSE
31-10-2017 19:45,b'Small cable companies may lead the charge to roll out #4K. https://t.co/y8kSPkbhui',SocialMedia,-0.25,2,Negative,FALSE
31-10-2017 19:16,b'@bkayne @bkayne Thank you for your patience.',SocialMedia,0,3,Neutral,FALSE
31-10-2017 19:15,"b""@bkayne @bkayne We sincerely apologize for the inconvenience. We're still working on it and there's no estimated time for its resolution.""",SocialMedia,0.5,5,Very Positive,FALSE
31-10-2017 18:57,"b""@nopiece Hello NoPiece! We're sorry to hear that you're having issues with streaming. Are you receiving any error code or error message?""",SocialMedia,-0.5,2,Negative,FALSE
31-10-2017 17:10,b'#HappyHalloween from everyone here at #TiVo! Be sure to catch all of your spooky favorites in TiVo Central! \xf0\x9f\x91\xbb\xf0\x9f\x8e\x83 https://t.co/yNaXtEyXxE',SocailMedia,0.25,4,Positive,FALSE
31-10-2017 16:36,"b'@avidmysteryfan Hi @avidmysteryfan. Sorry to hear this. But, is there an error message or error code on the screen\xe2\x80\xa6 https://t.co/tSFnVPSuvo'",SocialMedia,-0.5,2,Negative,FALSE
31-10-2017 14:30,"b""See TiVo's Piotr Konczak at #NexTVCEOMIAMI on November 2. https://t.co/5OrNssn32K https://t.co/vTYr1mvWdy""",SocialMedia,0,3,Neutral,FALSE
30-10-2017 23:25,b'@brucefmoore @brucefmoore You can reach at them at 1-877-367-8486.',SocialMedia,0,3,Neutral,FALSE
30-10-2017 23:25,"b'@brucefmoore @brucefmoore We apologize for the trouble. However, you might want to contact our Customer support to\xe2\x80\xa6 https://t.co/oGpOtvz9fT'",SocialMedia,-0.2,2,Negative,FALSE
30-10-2017 22:10,b'Listen up #horror fans! Did you know that watching #scarymovies burns calories? Bring on the #Halloween #binge fest\xe2\x80\xa6 https://t.co/PA5l231dAm',SocailMedia,0,3,Neutral,FALSE
30-10-2017 21:11,"b""@Michael_Hawk19 Hello Michael! We're sorry to hear this. Please DM us the TSN of your TiVo BOLT so we can further a\xe2\x80\xa6 https://t.co/Av7EoAmwta""",SocialMedia,-0.25,2,Negative,FALSE
30-10-2017 20:15,b'Walt Horstman will be at #GABBCON LA on November 2 talking data and competition across media.\xe2\x80\xa6 https://t.co/mvEFfksZKB',SocialMedia,0,3,Neutral,FALSE
30-10-2017 17:27,b'@capflite I would suggest you DM us so we can provide you complete troubleshooting steps to further assist you with your concern. (2/2)',SocailMedia,0.05,3,Neutral,FALSE
30-10-2017 17:27,"b""@capflite Hello Sheila! We're sorry to hear that you're having issues with your Guide. Since we only have limited c\xe2\x80\xa6 https://t.co/7mrOHBdFuK""",SocailMedia,-0.19047619,2,Negative,FALSE
30-10-2017 16:30,"b""#Halloween is almost here, so it's time for some terrifying #TV. These 12 shows are sure to give you a fright! https://t.co/BQkRDFRLyA""",SocailMedia,-0.1875,2,Negative,FALSE
30-10-2017 14:20,b'Learn how #IoT can create new revenue for the #entertainment industry with @cndawesontv at #CONNEU17\xe2\x80\xa6 https://t.co/PwgFOPFpTw',SocialMedia,0.136363636,3,Neutral,FALSE
29-10-2017 20:01,"b'@priscilla_nurse @priscilla_nurse Sorry to hear this. But, you might want to adjust your thumb rating for ""Night Co\xe2\x80\xa6 https://t.co/tsyOQI7zKG'",SocailMedia,-0.5,2,Negative,FALSE
29-10-2017 14:00,"b'The new TiVo BOLT VOX, Mini VOX, and VOX Remote are now available! Ready to #TalkToTheVOX? https://t.co/I8VWvaxozH https://t.co/gPgxBSnFoh'",SocailMedia,0.184090909,3,Neutral,FALSE
28-10-2017 17:20,"b'Say it. Watch it. It\xe2\x80\x99s that easy with the all-new TiVo BOLT VOX, Mini VOX, and VOX Remote. #TalkToTheVOX https://t.co/i3zqKp1Q0U'",SocailMedia,0.166666667,3,Neutral,FALSE
28-10-2017 15:35,"b""@wiredprairie Hello Aaron! TiVo Stream is still supported but it's no longer offered on our website. However, you c\xe2\x80\xa6 https://t.co/0PDoGPLxuc""",SocailMedia,0,3,Neutral,FALSE
27-10-2017 23:10,"b'Come see everything that\xe2\x80\x99s new in the TiVo BOLT VOX, Mini VOX, and VOX Remote. Are you ready to #TalkToTheVOX?\xe2\x80\xa6 https://t.co/nvPWcgDCBd'",SocailMedia,0.078787879,3,Neutral,FALSE
27-10-2017 21:45,"b""Don't miss Walt Horstman at @_VMAMedia's #Videonomics Summit November 6. https://t.co/zsgHgeFLQY https://t.co/qaol6V3ylH""",SocialMedia,0,3,Neutral,FALSE
27-10-2017 18:30,b'Calling all #ParksandRecreation fanatics! Do you have what it takes to earn the title of true fan? https://t.co/zAOrckE0Pe',SocailMedia,0.35,4,Positive,FALSE
27-10-2017 15:25,b'Find your favorites faster with the new TiVo VOX Remote. #TalkToTheVOX https://t.co/87FGVBj6zt',SocailMedia,0.018181818,3,Neutral,FALSE
27-10-2017 15:20,b'Bundling of #streaming subscriptions is gaining traction in the #US and #Europe. https://t.co/Xtr3Lgr8LH #SVOD',SocialMedia,0,3,Neutral,FALSE
26-10-2017 22:30,"b""Check out our #Halloween collection by pressing 5 on your remote from TiVo Central! What's your favorite spooky fli\xe2\x80\xa6 https://t.co/ModM2MJskC""",SocailMedia,0.133333333,3,Neutral,FALSE
