Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature,match
"April 30, 2016","""Aspect Correction Mode"" seals the deal!	My interest was in the terrestrial ""Over The Air"" capabilities of this tuner. What tickeled my ear was the ""Aspect Correction Mode"" feature. My internal OTA tuner on my TV would constantly default to ""stretch-o-vision"" when it came to sources originally filmed in a 4:3 aspect ratio. I found myself constantly accessing a menu for correction. The Tivo was not my first choice and initially purchased a tuner that needed a software upgrade just to make it compatible with my new 4K TV, defaulting to, you guessed it, ""stretch-o-vision"". Again, constantly having to adjust aspect ratio. What a delight not having to deal with this issue with my new 4K Tivo Bolt.",Amazon,0.75,5,Very Positive,BOLT,
"January 7, 2016","Love my new TiVo	First, I must say, I love this Tivo box.  That said, here's what I would like enhanced and fixed.1.  It needs more tuners.  I have two minis and I find that sometimes I have to put one in standby to watch live tv on the other.2.  The bolt cannot keep up with the required 30 sec skips all the time and gets locked from further skips.3.  I have a tuning adapter attached to the bolt.  I think it would be an enhancement if there was a ""tuning adapter"" coax out on the bolt.  It would simply be a moca filtered split from the input coax jack.  That would take all the mis-configuration problems out of using  a tuning adapter.4.  Tivo suggestions need to be a little ""smarter"".  I constantly delete all the ""sports"" suggestions and then find them back again.5. The ""lifetime"" subscription option needs to be revisited.  I expect within 3 to 4 years, TiVo will have more and better equipment offering.  Why would I pay 4 year subscription fees up front to save what I would most likely not need four years later?  If I bought a lifetime subscription, you can guarantee that I will do everything not to have to buy your latest equipment offerings.Finally, overall, I love the bolt and tivo service.  I am saving $36 a month on my Charter bill.",Amazon,0.75,5,Very Positive,BOLT,
"February 7, 2016","Bolt beats All DVR's	Best DVR we've ever had. Love the universal search option that let's us watch content on Amazon Prime, Plex, HBO and Xfinity streaming.  Of course the standard Tivo features are great and the new commercial skip is awesome. It's been over 10nyears since we've had a Tivo DVR and we're so glad we're back with it now.  We put a Bolt in the living room and a Mini in the master BR and it works better than our old Directv whole home system.",Amazon,0.75,5,Very Positive,BOLT,
"January 9, 2016","TiVo is back!	I have been a fan of TiVo since their very first DVR and have owned several of them, but was disappointed when I bought the Premiere because it was so slow. When the hard drive failed on it, I simply cancelled my TiVo membership.Not wanting to pay for the crazy cablebox rentals, I started to look for an alternative that could give me HD content (my previous TV did not have an HD tuner), and be able to record my favorite shows. All my searches would bring me back to TiVo, and when I saw the BOLT, I figured I would try it. I'm glad I did!Very fast interface and great features. While all the other TV platforms fight over Amazon Video, TiVo just supports it, as well as Netflix and Hulu.For just a bit more than the price of an HD DVR cablebox from the cable company for 1 year, I get the BOLT, subscription, and so much more.Oh...and of course, it's compatible with my UHD TV, Even tho there's not much content available yet.I plan on extending this BOLT to my other 2 TVs using TiVo MINIs.CONS: Changing between TV and streamed services feels a bit kludgy.  The remote for My new TV was able to control my other devices without even an attempt to program it. Perhaps is done via the HDMI? Not sure. But it was not able to do the TiVo.",Amazon,0.75,5,Very Positive,BOLT,
"March 23, 2016","Love It!	Loved my Tivo Premiere, love this more. Setup was easy - just paired it with my old cablecard and I was off and running. It's much faster than the Premiere, all the apps work well, and has the benefit of commercial skip which has worked with virtually every current running program. It doesn't work with older programs or recorded movies but that isn't a big deal. The menu is nearly identical to the updated Premiere menu so there was no learning curve. In addition I set up a Mini in my son's room which was an absolute breeze using MoCA. The only problem I encountered was that I had set it on my DVD player (yes, a 9 year old DVD player that works perfectly!) and the heat from the Tivo (which is considerable) caused the DVD player to seize up! A little rearranging after the player cooled down solved the problem. But the heat output is something to keep in mind.For those complaining about the $14.99 a month charge after the first year just keep in mind that it is WAY more than that for the cable company's DVR on a monthly and they don't have anything that equals the Mini which doesn't have any additional monthly charge.",Amazon,0.75,5,Very Positive,BOLT,
"April 25, 2016","Alittle more than 3 months difference between Direct TV vs my $500 investment in Tivo equipment and I end up with a better viewi	I have been thinking about cutting the cord with Direct TV for awhile.  This along with 3 of their Minis has given me a way to do it.  I have switched to Comcast Business internet foir reliability and to avoid overage fees involved with residential Comcast.  I bought this Tivo along with 3 Minis and a Comcast Cable card.  I now pay less than $50 for cable along with $10 for Netflix vs almost $200 for the Direct TV plus Netflix.  Alittle more than 3 months difference between Direct TV vs my $500 investment in Tivo equipment and  I end up with a better viewing experience and only Pay $50 / month for the Comcast cable card vs $200 for Direct TV.",Amazon,0.75,5,Very Positive,BOLT,
"June 19, 2016","The ONLY alternative to cable box.	After a long hiatus, I have returned to TiVo after last using a Series 2 many years ago. The wife loves it compared to the kludgy HDHomerun/WMC/NPVR setup I had been running. I wish it used a 3.5"" drive instead of 2.5"" for larger and cheaper upgrades. The TiVo app for iOS and Android works great. I'm also running the TiVo beta app on my Firestick and it works well enough but I plan on getting a TiVo mini in the near future.I hate the color and design of the box. My favorite feature is the new skip function. It has spoiled me to the point that I wish it was available on all programs.",Amazon,0.75,5,Very Positive,BOLT,
"June 10, 2016","Love the Tivo Bolt	For over 11 years we had Dish Network satellite TV service and loved it. For reasons I will not go into, last January we switched to Comcast's Xfinity cable TV service which utilizes their ""X1"" cable box. With a couple exceptions, the Dish Network ""Hopper"" satellite receiver features were SO much better than those of the X1 cable box, but we had a two year commitment with the Xfinity cable service. Enter the Tivo Bolt. It will take a couple years of not paying the monthly rental on the X1 box to recover the outright purchase cost of the Tivo, but the features of the Tivo are SO much better than those of the X1. Actually, the Tivo features are very similar to those of the Dish Network box with two exceptions. The Tivo also acts as a network streamer for the major providers whereas the Dish box did not. The Dish box featured a ""picture in picture"" capability whereas the Tivo unfortunately does not. Bottom line though, we love the Tivo Bolt!",Amazon,0.75,5,Very Positive,BOLT,
"October 27, 2015","so good. A significant upgrade from our 2 Premiers	So far, so good. A significant upgrade from our 2 Premiers. I coupled the BOLT with a TiVo mini which resulted in a great savings as I was paying the monthly service on one Premier plus the fee for the cable card. What I'm saving will pay for the TiVo mini in less than a year. The commercial skip feature is awesome and the menus are much faster. It's also quieter and takes up less space. The funky shape isn't a big deal as it sits right on top of our Blue-Ray player in the entertainment center without any issue. Highly recommend.",Amazon,0.75,5,Very Positive,BOLT,
"December 11, 2015","Great Product Tivo	I had been hearing the commercials about Tivo Bolt. Well using Comcast Xfinity Basic I found that I need to upgrade to new DVR at $15.00 more per month with Comcast. Well when I worked out the cost, Tivo Bolt was a great deal I purchased the Bolt and installed it. Call Tivo Tech support the tech helped me to setup and even called Comcast Tech to help. I would recommend Tivo Bolt to everyone. When the commercial say that Tivo Bolt replace all the boxes their right. Thank you Tivo!!!!",Amazon,0.62,5,Very Positive,BOLT,
