Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature
20-04-2016 18:21,b'@pamiekp Pamie + SkipMode = #BFFs',SocialMedia,0,3,Neutral,Commerical Skip
20-04-2016 17:36,"b""Skip commercials fast, so you don't get furious: https://t.co/fs8ZBDuXRk""",SocialMedia,0.2,3,Neutral,Commerical Skip
15-04-2016 01:40,"b'Ah skip, skip it real good! #namethatsong https://t.co/RHe4HOoGFt'",SocialMedia,1,5,Very Positive,Commerical Skip
13-04-2016 22:51,"b'@ppeters13 Skippy, Mumbles AND ""familiar faces?"" Now this we\'ve gotta see.'",SocialMedia,0.375,4,Positive,Commerical Skip
04-12-2016,b'Skip to my Lou? More like skip to my show: https://t.co/9izrgn7boV #SkipMode',SocialMedia,0.5,5,Very Positive,Commerical Skip
04-11-2016,"b""@toibbrown That's the power of #SkipMode, Toi. Glad you love it!""",SocialMedia,0.5625,5,Very Positive,Commerical Skip
04-08-2016,b'Get back to the good stuff instantly with #SkipMode https://t.co/vKDYAfHYaC',SocialMedia,0.233333333,3,Neutral,Commerical Skip
04-05-2016,"b""TiVo's Roamio + #SkipMode. A modern DVR love story: https://t.co/zhObDr6bbU""",SocialMedia,0.35,4,Positive,Commerical Skip
04-05-2016,"b'Roamio users have been asking, ""wherefore art thou, #SkipMode?"" Fear not. Your feature in shining armor is here:  https://t.co/bWAnS9DZmM'",SocialMedia,0,3,Neutral,Commerical Skip
04-04-2016,b'@aud22 Awesome. Embrace the skip!',SocialMedia,1,5,Very Positive,Commerical Skip
29-03-2016 19:00,"b'Watch TiVo with #SkipMode, while you eat pie a la mode. https://t.co/b0bg5MY6B2'",SocialMedia,0,3,Neutral,Commerical Skip
29-03-2016 16:03,"b""@kupkrazy Great to hear that! It's hard not to love #SkipMode.""",SocialMedia,0.402777778,4,Positive,Commerical Skip
29-03-2016 01:00,"b'If you could #SkipMode any day of the week, which day would you skip?'",SocialMedia,0,3,Neutral,Commerical Skip
28-03-2016 19:39,"b'@juliesmithlane We love, love, love that you love it, Julie! Skip on. \xf0\x9f\x98\x8e'",SocialMedia,0.53125,5,Very Positive,Commerical Skip
24-03-2016 16:22,"b""@davidjmcbride That's the power of SkipMode, David! Glad you're loving it.""",SocialMedia,0.55,5,Very Positive,Commerical Skip
22-03-2016 23:40,"b'With the TiVo BOLT remote, you can put your thing down, skip it and reverse it. #namethatsong  #SkipMode https://t.co/J54Bdg8zNz'",SocialMedia,-0.127777778,2,Negative,Commerical Skip
22-03-2016 01:00,"b'When a commercial comes along, you must skip it. Skip it good: https://t.co/eqDsK1sc4y  #SkipMode'",SocialMedia,0.35,4,Positive,Commerical Skip
18-03-2016 01:00,"b'SkipMode + Roamio = a match made in heaven. Thanks for the writeup, @slashgear! https://t.co/L3QJ5luuwE'",SocialMedia,0.25,4,Positive,Commerical Skip
15-03-2016 17:22,"b""@Snarkeo Happy to hear you're enjoying #SkipMode, Dave!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
15-03-2016 17:15,"b""@aphonic We're happy to hear you're enjoying #SkipMode! Thanks for the feedback.""",SocialMedia,0.38125,4,Positive,Commerical Skip
03-11-2016,"b""@MovieMinuteMike Happy to hear you're enjoying #SkipMode and #QuickMode, Mike!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
03-10-2016,"b""@xdreamwalker Awesome, Jason. Happy to hear you're enjoying #SkipMode!""",SocialMedia,0.808333333,5,Very Positive,Commerical Skip
03-09-2016,"b""@jeffkyle78 Nailed it! Happy to hear you're enjoying #SkipMode.""",SocialMedia,0.65,5,Very Positive,Commerical Skip
03-08-2016,"b""@ConsumerBabe You've got it! Happy to hear you're enjoying #SkipMode.""",SocialMedia,0.65,5,Very Positive,Commerical Skip
03-08-2016,b'@WNYCowboysFan Please hang tight as we continue to roll out the #SkipMode feature.',SocialMedia,-0.178571429,2,Negative,Commerical Skip
03-07-2016,"b""@jeffbailey You've got it, Jeff! Keep us posted on how you're enjoying #SkipMode.""",SocialMedia,0.5,5,Very Positive,Commerical Skip
03-07-2016,"b""@kendro23 That's what we like to hear, Kendall! Sit tight as we continue roll #SkipMode out as quickly as possible.""",SocialMedia,-0.089285714,2,Negative,Commerical Skip
03-07-2016,"b""@ChrisNellyNelso Happy to hear you're enjoying #SkipMode, Chris! Thanks for the feedback.""",SocialMedia,0.541666667,5,Very Positive,Commerical Skip
03-07-2016,b'.@reddfw if you have a Roamio you should be seeing the #skipmode feature coming very soon',SocialMedia,0.2,3,Neutral,Commerical Skip
03-04-2016,"b""@kdicara We're happy to hear you're enjoying #SkipMode, Kristin!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
03-04-2016,"b""@carl_ness You've got it! Keep us posted on how you're liking #SkipMode.""",SocialMedia,0,3,Neutral,Commerical Skip
03-04-2016,"b""@randallking Happy to hear you're enjoying #SkipMode, Randall!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
03-03-2016,"b""@hypnotoad73 Happy to hear you're enjoying #SkipMode, Lewis! Thanks for the feedback.""",SocialMedia,0.541666667,5,Very Positive,Commerical Skip
03-03-2016,"b'Hi .@HeatherABC, we are working hard to roll out SkipMode as fast as we can. Roamios should be seeing it very soon'",SocialMedia,0.036111111,3,Neutral,Commerical Skip
03-03-2016,b'@Krevlorne We have been rolling out SkipMode to Roamios as fast as we can! You should be seeing it very soon',SocialMedia,0.225,3,Neutral,Commerical Skip
03-02-2016,"b""@Stiles_Dub Nailed it! Happy to hear you're liking #SkipMode.""",SocialMedia,0.8,5,Very Positive,Commerical Skip
03-02-2016,"b'RT @Ryan_Winkler: The @TiVo SkipMode is the greatest DVR improvement, ever. Bravo! https://t.co/nf8V3eFdJW'",SocialMedia,1,5,Very Positive,Commerical Skip
03-01-2016,"b""@crsofr Awesome, Chris! Happy to hear you're enjoying #SkipMode.""",SocialMedia,0.766666667,5,Very Positive,Commerical Skip
29-02-2016 18:23,"b""@sweet_n0thingss We think so too, Marie. Happy to hear you're enjoying #SkipMode!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
29-02-2016 17:26,"b""@McAwsm Keeping you happy makes us happy, Andrew. Glad to hear you're enjoying #SkipMode.""",SocialMedia,0.65,5,Very Positive,Commerical Skip
29-02-2016 15:20,b'RT @StarWizard88: Awesome job @TiVo with Skip Mode!  A real game changer and implemented perfectly',SocialMedia,0.466666667,4,Positive,Commerical Skip
26-02-2016 16:26,"b""@arivera3483 That's what we like to hear, Adam. Thanks for the love. Enjoy #SkipMode!""",SocialMedia,0.4,4,Positive,Commerical Skip
25-02-2016 16:39,"b""@tsullivanphoto We're happy to hear you're enjoying #SkipMode, Theresa!""",SocialMedia,0.7125,5,Very Positive,Commerical Skip
24-02-2016 17:53,"b""@TheAdamWells You're very welcome, Adam. We're happy to hear you're enjoying #SkipMode!""",SocialMedia,0.808333333,5,Very Positive,Commerical Skip
24-02-2016 17:24,"b""@alangcampbell You've got it! Enjoy #SkipMode, Alan!""",SocialMedia,0.5,5,Very Positive,Commerical Skip
20-07-2016,"\n\n\n\n\n\n\t\t\t\t\tOf the 40 or so shows we\'ve recorded on our new Bolt, about 10% have the ""Skip"" feature.",TechReviews,0.136363636,3,Neutral,Commerical Skip
26-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tTo be fair, the first presentation of the feature on the Bolt product page is seemingly definitive: ""Commercial killer. The only thing more annoying than commercials is having to fast-forward through them every 10 minutes. Now skip over entire commercial breaks at the press of a button.""",TechReviews,0.08125,3,Neutral,Commerical Skip
26-04-2017,"\nYou have to go one level deeper to see the description of the feature: ""The idea of skipping entire commercial breaks at the press of a button has me feeling all tingly inside. How exactly does SkipMode&#8482; work? SkipMode is available when you\'re watching a recorded show. Although not all shows will be available with the SkipMode feature, we\'ve taken great pains to ensure we\'re covering most of the channels that most people in the TiVo community record a lot.""",TechReviews,0.35625,4,Positive,Commerical Skip
26-04-2017,"\nThen you have to go one level deeper to get the full story: ""The SkipMode feature is available on the top 20 most-watched networks and more channels will be added in the future. The shows that will be SkipMode-enabled are those that appear during the most common recording hours: seven days a week, between the hours of 4:00 pm and midnight (12:30 am for late night talk shows airing on ABC, NBC and CBS).""",TechReviews,0.20625,3,Neutral,Commerical Skip
26-04-2017,"\nI think that\'s fair, but arguably they could have made that first presentation say, ""Commercial killer. The only thing more annoying than commercials is having to fast-forward through them every 10 minutes. Now skip over entire commercial breaks during prime time on the top twenty networks at the press of a button."" There wasn\'t even an asterisk or other indication that there were limitations, in the first presentation of the feature, as they have it now. However, that\'s really picking nits imho.\n\t\t\t\t\t",TechReviews,0.122916667,3,Neutral,Commerical Skip
26-04-2017,"s far as I can tell nothing.  They do not do the ABC, CBS, or NBC evening news which is on at 6:30. Does anyone on the East cost actually have shows they record between 4pm & 7pm that have SkipMode enabled?\n\t\t\t\t\t",TechReviews,0.05,3,Neutral,Commerical Skip
26-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tI'll double check but I'm pretty certain I have a number of recordings that should have fallen under the 20 channel/time slot and still didn't have commercial skip enabled.,TechReviews,0.116071429,3,Neutral,Commerical Skip
26-04-2017,\r\nDoes Skip need to have contact with the Tivo servers at the time of the recording?  My Bolt is constantly doing the spinning icon/Tivo service not available error.,TechReviews,-0.1,2,Negative,Commerical Skip
26-04-2017,I am guessing the Bolt needs to have a good connection to the TiVo Servers throughout the evening.  SkipMode shows up usually within a few minutes of the end of a show so the data must be being sent throughout the evening.  If someone wants to pull the network connection for a day and then see if SkipMode is enabled after they reconnect please do so and post back the results.\n\t\t\t\t\t,TechReviews,0.09,3,Neutral,Commerical Skip
26-04-2017,"s far as I can tell nothing.  They do not do the ABC, CBS, or NBC evening news which is on at 6:30. Does anyone on the East cost actually have shows they record between 4pm & 7pm that have SkipMode enabled?",TechReviews,0.05,3,Neutral,Commerical Skip
26-04-2017,I do and none of them have skip. Starting at 7pm on the East Coast I get shows with the Skip function.\n\t\t\t\t\t,TechReviews,0,3,Neutral,Commerical Skip
26-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tI've had reruns of Modern Family on the local Fox station between 7pm and 8pm show up with Skip. Although I've only seen a few of them with it.\n\t\t\t\t\t,TechReviews,0,3,Neutral,Commerical Skip
26-04-2017,I've had reruns of Modern Family on the local Fox station between 7pm and 8pm show up with Skip. Although I've only seen a few of them with it.,TechReviews,0,3,Neutral,Commerical Skip
26-04-2017,"From what I've seen they use a content ID for the episode to generate the skip points, and IIRC Modern Family also plays on USA, so maybe the skip points were generated for USA and just happen to be the same episodes played by your local affiliate. ",TechReviews,0.066666667,3,Neutral,Commerical Skip
26-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tI've seen Skip appear on random channels at random times also... A local independent station has Skip on many old Judge Judy reruns, but the major Fox affiliate with new episodes doesn't. Go figure. Those tags must be getting repurposed.",TechReviews,-0.025142045,2,Negative,Commerical Skip
