Date,text,DataScource,Polarity,SentimentScore,Sentiment
26-04-2017,"\n                            I wouldn't bother if I was you, netflix on the tivo box is the slowest pile of sh*te version of the netflix app on any hardware ever made.  Low end 30 quid android tablets can load the interface and start an actual stream around a week before the tivo box even presents you with your profile selection!                        ",TechReviews,0,3,Neutral
26-04-2017,"I wouldn't bother if I was you, netflix on the tivo box is the slowest pile of sh*te version of the netflix app on any hardware ever made.  Low end 30 quid android tablets can load the interface and start an actual stream around a week before the tivo box even presents you with your profile selection!",TechReviews,0,3,Neutral
26-04-2017,\n                            I've heard about people having US accounts for Netflix. How is this done?                        ,TechReviews,0,3,Neutral
26-04-2017,I've heard about people having US accounts for Netflix. How is this done?,TechReviews,0,3,Neutral
26-04-2017,\nThe accounts are not geographically locked down. So your account can access any netflix server regardless of location.                        ,TechReviews,-0.155555556,2,Negative
26-04-2017,\nYou have to use either a US VPN or a DNS server which has been edited to reroute netflix lookups (google netflix dns)                        ,TechReviews,0,3,Neutral
26-04-2017,\nTo the rest? They are a few small examples and in a couple of those threads other people are saying that Netflix works alright for them.                        ,TechReviews,-0.191666667,2,Negative
26-04-2017,o the rest? They are a few small examples and in a couple of those threads other people are saying that Netflix works alright for them.,TechReviews,-0.191666667,2,Negative
20-04-2017,\nI agree totally! The worst ever experience using netflix is with the TiVo.                        ,TechReviews,-0.5,2,Negative
20-04-2017,I agree totally! The worst ever experience using netflix is with the TiVo.,TechReviews,-0.5,2,Negative
20-04-2017,\nWe are using Netflix a lot and we do not have the kind of problems that some are reporting on here.                        ,TechReviews,0.6,5,Very Positive
20-04-2017,\nWe are using Netflix a lot and we do not have the kind of problems that some are reporting on here.,TechReviews,0.6,5,Very Positive
20-04-2017,"\nI wasn't exactly going to find a million different posts on every user that has issues.  In my living room I can access netflix via my tv, tivo, wii or xbox (from the devices connected to my tv) out of all them the tivo is deffo the slowest.  Starting a program isn't really the issue it's the actual loading.  It takes an age to present you with profiles and then a further age to show you the media catalogue after that.  Out of all of them the xbox is the fastest logging in and doing on the above much faster.  This isn't down to network performance it is purely the speed of the processor in the tivo is quite pants really.",TechReviews,0.075727513,3,Neutral
20-04-2017,"\nI get the profile selection I'm sure, but yeah it's the slowness of initially loading thats a put off.  P.S it's not just netflix youtube and spotify are just as bad.                        ",TechReviews,-0.066666667,2,Negative
20-04-2017,"\nHowever, Netflix on it is awful. Very hard to get to like. Takes forever to set up and to load and when it does it keeps buffering and pausing and never playing more than a few seconds before I just give up.",TechReviews,-0.269791667,2,Negative
20-04-2017,\nMy box was set up by Virgin only 10 days ago and I have not been able to watch more than 30 seconds of anything on Netflix before I have to get on with my life.,TechReviews,0.333333333,4,Positive
20-04-2017,"\nby the way, netflix on tivo uses its own 10 meg internet. I'd get virgin to check the line and area first                        ",TechReviews,0.425,4,Positive
20-04-2017,"\nby the way, netflix on tivo uses its own 10 meg internet. I'd get virgin to check the line and area first",TechReviews,0.425,4,Positive
20-04-2017,\nI use Netflix via the TiVo a lot and only had the very occasional issue with it                        ,TechReviews,0,3,Neutral
20-04-2017,"iVo Mini DVR extenders suddenly add Netflix streaming, Amazon coming soon?",TechReviews,0,3,Neutral
20-04-2017,"iVo update brings new Netflix, YouTube apps, parental controls",TechReviews,0.136363636,3,Neutral
20-04-2017,", and now comes a software update with shiny new apps for Netflix and YouTube. ",TechReviews,0.136363636,3,Neutral
20-04-2017,"\nI am glad I did not buy the lifetime package.  This will be a big year for streaming services.  You take that $30 firestick along with Sling TV DVR, Netflix, Amazon...  it will be my final solution.\n\t\t\t\t\t",TechReviews,0.166666667,3,Neutral
20-04-2017,"Apps on the V6 are generally mediocre. They\xe2\x80\x99re time-consuming to find while you\xe2\x80\x99re watching TV, but at least the many button-presses and cursors slides are far quicker than before. Loading times for the likes of Netflix, YouTube and all terrestrial TV catch-up apps such as the BBC iPlayer (alongside dozens of apps you will never use) and quick enough, though the grid you have to trawl through does feel outdated. We've also had an occasional issue with the BBC iPlayer app refusing to load, which took us back to the pre-V6 days.\xc2\xa0",TechReviews,-0.024242424,2,Negative
20-04-2017,"There's also an issue with navigation; years ago, the Netflix app was installed as a red button app to channel 204 on the TiVo EPG. A classic stop-gap, yet that\xe2\x80\x99s still the quickest way to access Netflix. There's no Amazon Video app \xe2\x80\x93 blame the Fire Stick for that \xe2\x80\x93 though Virgin makes surprisingly little of its Sky on-demand content, which is fully integrated into the V6.\xc2\xa0",TechReviews,-0.006944444,2,Negative
20-04-2017,"hese were the thoughts going through my head late last Saturday night as I struggled to install the new TiVo Roamio Pro, a $599 DVR that lets you record 450 hours of HD programming on six channels at once, and stream it all to iPads over your home Wi-Fi. (And soon, over any Wi-Fi anywhere.) It also has Netflix, Spotify, and a YouTube app with basic Chromecast support. It is a remarkable and ambitious product, and very likely the best cable box ever made.",TechReviews,0.229545455,3,Neutral
20-04-2017,"But there\xe2\x80\x99s lots more to the Roamio Pro than top-tier DVR functionality. The integrated search indexes across Netflix, Hulu Plus, and Amazon Instant Video in addition to TV, and it\xe2\x80\x99s just a few clicks to watch or record something once you\xe2\x80\x99ve found it. The Netflix app is the shining star of the bunch; it\xe2\x80\x99s now much faster, and runs on Netflix\xe2\x80\x99s latest platform so it\xe2\x80\x99ll get updates as Netflix rolls them out.",TechReviews,0.2,3,Neutral
20-04-2017,"he latest update? The Roamio supports the DIAL standard used in the Chromecast, which means you can find a movie on your smartphone or tablet and send it directly to the Roamio to watch. It\xe2\x80\x99s all very compelling \xe2\x80\x94 the Apple TV has been my go-to Netflix device for years, but the Roamio is quickly taking over.",TechReviews,0.264666667,4,Positive
20-04-2017,"But while TiVo\xe2\x80\x99s moving quickly on the new Netflix app and the future of HTML5 apps, the Amazon app is an embarrassing relic. While movies and shows themselves are in HD, the menus and interface are all in jaggy SD \xe2\x80\x94 they\xe2\x80\x99ll even switch your TV to 480i if you don\xe2\x80\x99t lock the TiVo\xe2\x80\x99s resolution to HD. Key features like search and Prime Instant Video are just missing.",TechReviews,0.044949495,3,Neutral
20-04-2017,upport for casting YouTube and Netflix from phones and tablets,TechReviews,0,3,Neutral
20-04-2017,"he TiVo Roamio Pro is very much the ultimate DVR \xe2\x80\x94 short of building a media center PC, there isn\xe2\x80\x99t another product on the market that can do as much with as much flexibility as the Roamio. Installing it can be a huge pain, and it\xe2\x80\x99s outrageously expensive \xe2\x80\x94 on top of the box, TiVo service costs either $14.99 / month or a ridiculous $499 flat fee per unit \xe2\x80\x94 but if you\xe2\x80\x99re spending loads of money on cable service with premium channels, it\xe2\x80\x99s worth it. You will record more shows and movies and watch them in more places with a TiVo than with your cable company\xe2\x80\x99s DVR, hands-down. That it is also a competent media streamer with a solid Netflix implementation and support for casting from YouTube is a very nice bonus; in many households the Roamio will be the only box needed under the TV.",TechReviews,0.19377193,3,Neutral
20-04-2017,iVo Premiere updates coming with new Netflix and YouTube apps; Bay Area gets Comcast VO,TechReviews,0.136363636,3,Neutral
20-04-2017,\n            Gallery: TiVo's latest Netflix and YouTube interfaces | 17 Photos\n          ,TechReviews,0.5,5,Very Positive
20-04-2017,"nd in line with Tivo\'s ""smart viewing"" platform, the V6 box now allows customers to search all services including Netflix for their favourite shows.",TechReviews,0.214285714,3,Neutral
20-04-2017,Get a free 6 month Netflix Subscription with Virgin Media Bundles,TechReviews,0.4,4,Positive
20-04-2017,"For those who also have a Netflix subscription, the magic doesn't end there. The Tivo box should search both the channels in our TV subscription and the entire Netflix catalogue to find recommendations from both, and keep them by.",TechReviews,0.25,4,Positive
